flight_issues.flightnum,flight_issues.num_delays,flight_issues.avg_delay,flight_issues.total_delay,flight_issues.num_cancellations
2923,98,14.03061224489796,1375,2
6592,82,16.76829268292683,1375,1
7200,48,28.645833333333332,1375,
3275,53,25.943396226415093,1375,
5481,62,22.161290322580644,1374,11
6335,110,12.481818181818182,1373,11
6647,78,17.58974358974359,1372,
2799,55,24.927272727272726,1371,2
6097,80,17.125,1370,7
7753,61,22.459016393442624,1370,4
3971,36,38.02777777777778,1369,1
3019,102,13.411764705882353,1368,10
3101,102,13.401960784313726,1367,6
6540,97,14.092783505154639,1367,4
6314,90,15.155555555555555,1364,15
3095,114,11.964912280701755,1364,4
3012,80,17.0125,1361,14
5529,67,20.313432835820894,1361,4
3318,68,19.985294117647058,1359,3
3075,120,11.325,1359,1
6482,68,19.955882352941178,1357,1
7733,34,39.88235294117647,1356,4
2740,47,28.851063829787233,1356,
5405,85,15.941176470588236,1355,8
3228,86,15.755813953488373,1355,1
3426,54,25.074074074074073,1354,1
5343,81,16.679012345679013,1351,19
5379,42,32.166666666666664,1351,8
7314,57,23.70175438596491,1351,4
6689,84,16.05952380952381,1349,2
7370,75,17.973333333333333,1348,9
3090,77,17.493506493506494,1347,5
4594,48,28.041666666666668,1346,2
6741,62,21.677419354838708,1344,5
6609,75,17.92,1344,
6024,141,9.52482269503546,1343,18
6052,89,15.089887640449438,1343,10
6434,75,17.85333333333333,1339,
3213,57,23.473684210526315,1338,
7347,59,22.661016949152543,1337,5
7697,23,58.08695652173913,1336,
6347,103,12.932038834951456,1332,9
6784,43,30.976744186046513,1332,2
5915,58,22.948275862068964,1331,
6922,29,45.86206896551724,1330,3
3367,54,24.59259259259259,1328,9
3094,100,13.28,1328,8
3084,81,16.382716049382715,1327,5
3408,76,17.43421052631579,1325,
6531,88,15.045454545454545,1324,4
3038,101,13.108910891089108,1324,1
6507,54,24.5,1323,2
7559,33,40.0,1320,2
3058,74,17.81081081081081,1318,11
6417,107,12.317757009345794,1318,9
6735,86,15.313953488372093,1317,5
3045,116,11.35344827586207,1317,
6743,57,23.07017543859649,1315,
7716,42,31.285714285714285,1314,1
6524,57,23.017543859649123,1312,1
4896,58,22.603448275862068,1311,10
3033,104,12.60576923076923,1311,9
3155,84,15.607142857142858,1311,6
2438,56,23.392857142857142,1310,
5376,85,15.376470588235295,1307,15
3789,40,32.675,1307,5
6444,94,13.861702127659575,1303,5
3041,134,9.723880597014926,1303,3
7580,23,56.52173913043478,1300,2
5159,87,14.908045977011493,1297,8
7778,31,41.83870967741935,1297,1
6963,28,46.32142857142857,1297,1
3083,116,11.163793103448276,1295,2
3740,40,32.35,1294,5
6915,46,28.08695652173913,1292,3
7272,45,28.68888888888889,1291,3
3230,52,24.826923076923077,1291,2
3053,123,10.495934959349594,1291,2
3102,79,16.31645569620253,1289,8
6886,48,26.75,1284,6
3198,55,23.327272727272728,1283,4
7291,45,28.488888888888887,1282,5
9524,48,26.666666666666668,1280,4
6745,74,17.216216216216218,1274,2
3402,68,18.720588235294116,1273,3
3021,94,13.48936170212766,1268,14
6669,60,21.1,1266,2
2685,59,21.389830508474578,1262,1
6873,45,28.044444444444444,1262,
6320,54,23.314814814814813,1259,2
7888,19,66.21052631578948,1258,2
6776,64,19.640625,1257,3
1358,97,12.958762886597938,1257,2
6926,35,35.885714285714286,1256,2
7773,46,27.217391304347824,1252,5
5888,60,20.85,1251,14
2785,43,29.069767441860463,1250,1
7809,27,46.22222222222222,1248,
3091,108,11.537037037037036,1246,6
3080,101,12.336633663366337,1246,4
7831,46,27.08695652173913,1246,2
7736,23,54.130434782608695,1245,3
7760,31,40.12903225806452,1244,6
6605,74,16.7972972972973,1243,2
7534,31,40.03225806451613,1241,3
2698,75,16.546666666666667,1241,1
4772,72,17.13888888888889,1234,10
7519,44,28.045454545454547,1234,5
3116,35,35.22857142857143,1233,4
7312,55,22.4,1232,1
9563,60,20.516666666666666,1231,5
7738,48,25.645833333333332,1231,2
7834,54,22.77777777777778,1230,
6555,58,21.189655172413794,1229,7
6451,41,29.902439024390244,1226,8
7363,59,20.779661016949152,1226,3
6035,110,11.1,1221,1
4778,38,32.078947368421055,1219,2
6490,99,12.292929292929292,1217,3
6880,48,25.333333333333332,1216,6
6376,41,29.658536585365855,1216,
7830,28,43.392857142857146,1215,3
2645,73,16.602739726027398,1212,6
7528,49,24.73469387755102,1212,3
4905,35,34.628571428571426,1212,2
6940,47,25.76595744680851,1211,3
2892,59,20.45762711864407,1207,2
7709,32,37.71875,1207,1
7840,24,50.291666666666664,1207,
4899,41,29.414634146341463,1206,1
3025,124,9.725806451612904,1206,
6948,43,28.0,1204,3
7364,56,21.5,1204,3
6593,75,16.053333333333335,1204,1
3043,109,11.045871559633028,1204,
6938,35,34.371428571428574,1203,3
7839,19,63.26315789473684,1202,3
4982,22,54.63636363636363,1202,3
4722,51,23.470588235294116,1197,5
6443,49,24.408163265306122,1196,2
6919,40,29.8,1192,5
3051,126,9.46031746031746,1192,1
6552,79,15.075949367088608,1191,2
6500,55,21.6,1188,3
5193,55,21.563636363636363,1186,7
6515,76,15.56578947368421,1183,3
7299,27,43.81481481481482,1183,
6038,113,10.460176991150442,1182,14
5093,74,15.945945945945946,1180,23
6333,100,11.79,1179,15
6952,17,69.29411764705883,1178,6
7650,31,37.806451612903224,1172,
6658,82,14.28048780487805,1171,7
9525,74,15.81081081081081,1170,9
6667,68,17.176470588235293,1168,3
3027,89,13.123595505617978,1168,
3139,41,28.4390243902439,1166,6
5458,18,64.77777777777777,1166,5
7208,46,25.26086956521739,1162,5
7762,29,40.03448275862069,1161,3
4936,46,25.217391304347824,1160,5
5724,38,30.5,1159,6
5767,57,20.31578947368421,1158,28
3410,63,18.365079365079364,1157,1
6079,63,18.333333333333332,1155,9
5250,64,18.046875,1155,6
6575,59,19.576271186440678,1155,6
7782,22,52.45454545454545,1154,4
4878,50,23.06,1153,4
6782,36,31.944444444444443,1150,4
6512,68,16.852941176470587,1146,4
3427,57,20.035087719298247,1142,2
5635,33,34.54545454545455,1140,3
3775,37,30.81081081081081,1140,
5821,38,29.973684210526315,1139,13
2988,38,29.973684210526315,1139,2
3302,25,45.48,1137,2
7438,62,18.322580645161292,1136,5
9576,77,14.714285714285714,1133,17
3125,43,26.348837209302324,1133,2
3050,93,12.172043010752688,1132,1
5094,77,14.688311688311689,1131,5
7825,36,31.416666666666668,1131,3
3399,47,24.02127659574468,1129,2
6957,24,46.958333333333336,1127,1
6377,32,35.1875,1126,1
3303,46,24.456521739130434,1125,2
6343,85,13.211764705882352,1123,7
5926,52,21.51923076923077,1119,19
7851,28,39.964285714285715,1119,
6430,60,18.566666666666666,1114,3
7714,39,28.53846153846154,1113,8
6767,61,18.229508196721312,1112,7
4818,35,31.65714285714286,1108,2
6799,39,28.333333333333332,1105,3
5106,90,12.266666666666667,1104,6
4915,52,21.23076923076923,1104,4
7857,27,40.77777777777778,1101,
6663,71,15.464788732394366,1098,4
7715,38,28.789473684210527,1094,5
3436,37,29.56756756756757,1094,4
5624,62,17.629032258064516,1093,14
3126,35,31.228571428571428,1093,2
2895,29,37.689655172413794,1093,
7541,28,39.0,1092,3
6501,71,15.366197183098592,1091,2
7841,26,41.96153846153846,1091,
9518,42,25.761904761904763,1082,2
7207,26,41.5,1079,4
5117,58,18.56896551724138,1077,8
5937,27,39.888888888888886,1077,4
3109,118,9.11864406779661,1076,7
2914,63,17.07936507936508,1076,3
6561,73,14.73972602739726,1076,3
7882,39,27.53846153846154,1074,
2901,34,31.529411764705884,1072,1
7210,58,18.448275862068964,1070,5
6953,37,28.864864864864863,1068,5
6310,74,14.405405405405405,1066,14
3032,93,11.46236559139785,1066,4
4924,27,39.44444444444444,1065,6
2413,71,15.0,1065,2
6525,50,21.3,1065,1
6339,79,13.430379746835444,1061,27
3044,93,11.408602150537634,1061,
6392,74,14.31081081081081,1059,7
4184,51,20.745098039215687,1058,12
9552,51,20.745098039215687,1058,6
7804,27,39.148148148148145,1057,2
2741,52,20.28846153846154,1055,2
6945,36,29.27777777777778,1054,3
6378,39,27.0,1053,
3076,49,21.448979591836736,1051,1
7859,25,41.88,1047,3
6914,32,32.65625,1045,3
3468,48,21.770833333333332,1045,
5892,23,45.34782608695652,1043,3
6027,34,30.61764705882353,1041,8
6649,99,10.505050505050505,1040,2
6744,46,22.608695652173914,1040,2
3074,70,14.842857142857143,1039,3
5477,84,12.321428571428571,1035,6
5836,42,24.61904761904762,1034,6
6021,99,10.414141414141413,1031,31
7771,32,32.09375,1027,2
5929,41,25.024390243902438,1026,
3406,73,14.04109589041096,1025,4
6928,34,30.11764705882353,1024,7
2679,36,28.416666666666668,1023,1
6315,59,17.322033898305083,1022,16
6961,40,25.55,1022,8
5884,60,17.033333333333335,1022,4
7846,31,32.96774193548387,1022,3
2970,46,22.217391304347824,1022,
7750,25,40.84,1021,1
3010,56,18.232142857142858,1021,
3140,94,10.851063829787234,1020,8
6442,54,18.833333333333332,1017,
3583,33,30.545454545454547,1008,2
3073,108,9.314814814814815,1006,1
6316,60,16.75,1005,9
7883,22,45.59090909090909,1003,
3183,75,13.36,1002,10
3584,37,27.08108108108108,1002,2
7832,21,47.61904761904762,1000,1
5941,38,26.289473684210527,999,2
7820,27,36.96296296296296,998,2
6595,81,12.308641975308642,997,1
6537,79,12.594936708860759,995,1
3056,74,13.432432432432432,994,11
6971,31,32.064516129032256,994,6
6611,59,16.76271186440678,989,1
7856,15,65.86666666666666,988,3
3649,56,17.625,987,
3096,66,14.924242424242424,985,7
6029,13,75.61538461538461,983,4
5882,36,27.305555555555557,983,3
2991,41,23.975609756097562,983,
6868,36,27.25,981,3
7858,28,35.035714285714285,981,
6614,33,29.727272727272727,981,
3120,31,31.548387096774192,978,7
6051,101,9.673267326732674,977,5
4774,32,30.53125,977,1
7865,26,37.53846153846154,976,1
3380,47,20.76595744680851,976,
7668,27,36.074074074074076,974,4
7808,21,46.38095238095238,974,3
3039,98,9.908163265306122,971,1
3315,51,18.96078431372549,967,1
5623,41,23.5609756097561,966,6
7269,36,26.805555555555557,965,
5698,34,28.352941176470587,964,4
6580,80,12.0375,963,
6044,136,7.051470588235294,959,9
3528,26,36.88461538461539,959,
4903,28,34.214285714285715,958,7
2600,62,15.435483870967742,957,5
5935,51,18.725490196078432,955,2
9531,46,20.717391304347824,953,5
6317,50,19.02,951,14
6077,70,13.585714285714285,951,2
4816,29,32.724137931034484,949,3
5175,49,19.306122448979593,946,6
7873,36,26.13888888888889,941,2
7219,20,47.05,941,
2986,43,21.86046511627907,940,2
5794,55,17.036363636363635,937,6
6081,44,21.227272727272727,934,15
5919,25,37.36,934,6
3118,28,33.357142857142854,934,2
7300,33,28.181818181818183,930,5
6881,46,20.17391304347826,928,6
7292,29,32.0,928,
7555,25,37.04,926,1
6970,15,61.53333333333333,923,1
7739,41,22.463414634146343,921,6
6573,60,15.35,921,
7784,30,30.666666666666668,920,5
6299,51,18.03921568627451,920,3
3529,25,36.8,920,1
9583,44,20.886363636363637,919,3
7798,30,30.6,918,1
3138,35,26.2,917,3
6087,79,11.594936708860759,916,2
6504,77,11.883116883116884,915,5
4987,34,26.88235294117647,914,5
5876,25,36.44,911,7
5772,53,17.18867924528302,911,5
5347,52,17.51923076923077,911,5
3047,54,16.87037037037037,911,2
6486,48,18.958333333333332,910,
3215,46,19.67391304347826,905,3
4980,14,64.57142857142857,904,3
4808,29,31.17241379310345,904,
6768,30,30.1,903,2
6907,49,18.387755102040817,901,3
7658,23,39.17391304347826,901,
1379,40,22.5,900,1
7251,38,23.657894736842106,899,1
2950,33,27.242424242424242,899,1
3163,42,21.38095238095238,898,4
4742,24,37.416666666666664,898,3
7887,30,29.9,897,1
3085,87,10.310344827586206,897,
6619,31,28.870967741935484,895,1
5630,43,20.813953488372093,895,1
6772,20,44.65,893,
2734,46,19.391304347826086,892,
6603,34,26.205882352941178,891,1
7815,35,25.428571428571427,890,5
2924,36,24.61111111111111,886,
4904,34,26.029411764705884,885,
7756,37,23.864864864864863,883,3
6966,23,38.34782608695652,882,3
6973,20,44.05,881,3
7876,25,35.16,879,
6754,71,12.352112676056338,877,1
7565,25,35.04,876,1
6877,23,38.0,874,5
5001,55,15.872727272727273,873,18
6977,21,41.57142857142857,873,1
5222,45,19.355555555555554,871,6
6559,68,12.808823529411764,871,1
5110,44,19.772727272727273,870,7
5115,42,20.714285714285715,870,4
7755,37,23.486486486486488,869,1
7656,34,25.558823529411764,869,
3046,43,20.186046511627907,868,3
6342,50,17.32,866,12
6541,29,29.82758620689655,865,4
5948,17,50.76470588235294,863,1
6972,16,53.875,862,1
7870,27,31.703703703703702,856,2
6427,85,10.047058823529412,854,8
6615,44,19.40909090909091,854,2
4998,38,22.42105263157895,852,6
2259,47,18.06382978723404,849,1
6983,15,56.53333333333333,848,2
2718,23,36.869565217391305,848,
3121,48,17.645833333333332,847,
6553,46,18.369565217391305,845,3
6951,21,40.142857142857146,843,3
6576,63,13.380952380952381,843,1
7838,15,56.0,840,2
2981,32,26.21875,839,1
7564,39,21.487179487179485,838,
2798,48,17.416666666666668,836,3
6331,25,33.4,835,1
7598,27,30.88888888888889,834,4
7872,20,41.65,833,7
2621,29,28.586206896551722,829,1
5931,30,27.6,828,
6955,15,55.2,828,
5457,35,23.542857142857144,824,4
6662,59,13.966101694915254,824,1
6025,54,15.222222222222221,822,17
7446,42,19.547619047619047,821,5
7868,27,30.333333333333332,819,1
3659,19,43.10526315789474,819,1
7829,21,38.904761904761905,817,1
6562,20,40.85,817,
7501,28,29.142857142857142,816,7
7774,22,37.0,814,4
4937,30,27.1,813,4
5195,27,30.074074074074073,812,2
7777,17,47.705882352941174,811,8
6358,11,73.63636363636364,810,7
7764,33,24.545454545454547,810,1
7806,36,22.5,810,
7730,23,35.08695652173913,807,3
5658,18,44.77777777777778,806,5
7885,34,23.647058823529413,804,3
6455,35,22.857142857142858,800,2
5628,35,22.771428571428572,797,9
7817,19,41.94736842105263,797,5
6600,78,10.205128205128204,796,2
2763,48,16.583333333333332,796,
2782,31,25.64516129032258,795,
7875,28,28.285714285714285,792,7
7223,16,49.5,792,
7879,24,32.833333333333336,788,1
7835,35,22.514285714285716,788,
2737,44,17.795454545454547,783,1
7819,13,60.0,780,
6379,32,24.21875,775,2
7854,24,32.125,771,2
6978,37,20.83783783783784,771,2
5945,20,38.4,768,5
3168,23,33.30434782608695,766,3
5925,45,16.88888888888889,760,2
4923,45,16.866666666666667,759,11
6960,21,35.904761904761905,754,1
7758,36,20.916666666666668,753,7
4988,39,19.23076923076923,750,5
6514,90,8.333333333333334,750,1
5629,32,23.28125,745,7
2729,30,24.7,741,2
3131,34,21.794117647058822,741,1
5645,17,43.470588235294116,739,7
7708,21,35.19047619047619,739,5
6359,6,123.0,738,
3134,32,23.03125,737,4
6939,36,20.36111111111111,733,1
4950,51,14.294117647058824,729,13
5923,24,30.291666666666668,727,2
5609,23,31.608695652173914,727,1
7881,31,23.35483870967742,724,1
6295,51,14.117647058823529,720,2
7283,32,22.4375,718,2
7847,14,51.142857142857146,716,2
2821,32,22.34375,715,2
6792,22,32.5,715,1
3132,13,54.92307692307692,714,
7877,46,15.5,713,4
6909,28,25.464285714285715,713,3
6326,52,13.692307692307692,712,11
6936,25,28.48,712,1
4800,32,22.1875,710,5
5922,39,18.17948717948718,709,3
2789,33,21.484848484848484,709,1
7761,24,29.375,705,3
7727,12,58.583333333333336,703,
6969,23,30.52173913043478,702,
6550,47,14.893617021276595,700,
7871,33,21.12121212121212,697,1
7698,15,45.6,684,1
6985,13,52.46153846153846,682,1
7816,15,45.2,678,5
6577,43,15.767441860465116,678,
3449,46,14.717391304347826,677,
2949,32,21.09375,675,
7814,26,25.923076923076923,674,2
4981,8,84.0,672,4
7822,16,41.9375,671,3
4958,53,12.641509433962264,670,10
7850,27,24.814814814814813,670,2
7216,30,22.3,669,3
7692,22,30.363636363636363,668,8
4999,36,18.444444444444443,664,5
3110,63,10.523809523809524,663,8
4433,38,17.44736842105263,663,4
3437,31,21.387096774193548,663,1
7824,31,21.387096774193548,663,1
6583,49,13.510204081632653,662,
6344,40,16.525,661,13
7712,26,25.423076923076923,661,6
4992,54,12.24074074074074,661,5
6612,24,27.5,660,
7644,5,131.4,657,3
6296,46,14.282608695652174,657,1
7862,22,29.818181818181817,656,
7290,19,34.36842105263158,653,1
3632,22,29.636363636363637,652,2
2717,33,19.696969696969695,650,
6981,31,20.838709677419356,646,1
3580,21,30.523809523809526,641,
3294,36,17.694444444444443,637,
7861,30,21.2,636,2
6318,41,15.487804878048781,635,9
6545,50,12.7,635,2
6976,23,27.47826086956522,632,2
2710,10,63.1,631,1
3086,46,13.695652173913043,630,2
5620,25,25.16,629,4
7800,22,28.5,627,1
6330,5,125.4,627,
5725,24,26.083333333333332,626,5
2553,34,18.38235294117647,625,3
2668,27,23.14814814814815,625,
4810,25,24.96,624,6
5622,35,17.82857142857143,624,4
737,25,24.96,624,2
6489,32,19.5,624,1
5844,18,34.388888888888886,619,14
6352,22,28.136363636363637,619,2
6572,29,21.344827586206897,619,
6105,68,8.955882352941176,609,10
3435,48,12.6875,609,1
6043,49,12.428571428571429,609,1
5196,21,28.80952380952381,605,3
6946,29,20.862068965517242,605,2
6547,42,14.19047619047619,596,1
7747,8,74.5,596,
2857,28,21.178571428571427,593,
3970,22,26.90909090909091,592,1
3189,44,13.431818181818182,591,7
6529,49,12.061224489795919,591,3
5863,13,45.15384615384615,587,8
6930,14,41.92857142857143,587,1
7895,12,48.916666666666664,587,
4994,27,21.703703703703702,586,7
7827,20,29.25,585,3
2776,34,17.205882352941178,585,1
6989,12,48.5,582,
6624,17,33.76470588235294,574,
5881,35,16.34285714285714,572,7
6620,22,26.0,572,3
7855,22,25.90909090909091,570,5
4030,19,29.94736842105263,569,2
4744,33,17.181818181818183,567,4
7794,22,25.772727272727273,567,2
6990,28,20.178571428571427,565,1
2721,23,24.47826086956522,563,
7803,17,33.05882352941177,562,3
5924,18,31.166666666666668,561,2
6076,51,10.980392156862745,560,1
2680,30,18.666666666666668,560,
7818,19,29.36842105263158,558,
7886,27,20.62962962962963,557,8
6623,28,19.857142857142858,556,
7757,9,61.666666666666664,555,
7863,16,34.625,554,2
7799,25,22.16,554,2
7869,17,32.529411764705884,553,2
7811,13,42.46153846153846,552,4
2614,35,15.714285714285714,550,
3129,4,136.25,545,
6988,12,45.083333333333336,541,
7683,13,40.61538461538461,528,
5714,26,20.23076923076923,526,6
5602,19,27.63157894736842,525,3
6028,16,32.6875,523,4
3133,12,43.5,522,
3105,45,11.533333333333333,519,
7770,13,39.53846153846154,514,1
6999,10,51.4,514,
7795,16,32.0625,513,6
4974,15,33.93333333333333,509,16
5194,24,21.125,507,2
7763,18,28.0,504,1
7549,21,23.523809523809526,494,1
3112,49,10.081632653061224,494,
2670,32,15.34375,491,1
7848,28,17.428571428571427,488,2
6959,25,19.32,483,1
2979,35,13.8,483,
2783,30,16.066666666666666,482,
3119,26,18.384615384615383,478,3
5636,26,18.192307692307693,473,4
7896,4,118.0,472,
7867,18,26.166666666666668,471,2
